creation_date,listing_active_count,num_favorers,currency_code,is_shop_us_based,sale_message,sales_count,review_count,shop_location
19-Nov,3,0,USD,TRUE,FALSE,0,0,"Memphis, Tennessee"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,5,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"DeKalb, Illinois"
19-Nov,1,0,USD,FALSE,FALSE,0,0,"Mexico City, Mexico"
19-Nov,4,0,CAD,FALSE,FALSE,0,0,None
19-Nov,3,0,EUR,FALSE,FALSE,0,0,None
19-Nov,6,1,AUD,FALSE,FALSE,0,0,"Toowoomba, Australia"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,9,0,USD,TRUE,FALSE,0,0,"Monterey, California"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,4,1,USD,TRUE,FALSE,5,1,"Ponte Vedra Beach, Florida"
19-Nov,1,0,NZD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Tucson, Arizona"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,FALSE,FALSE,0,0,"California, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Jacksonville, Florida"
19-Nov,5,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,TRUE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,8,1,USD,TRUE,FALSE,5,0,"Mead, Washington"
19-Nov,2,1,USD,TRUE,FALSE,0,0,None
19-Nov,9,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Richardson, Texas"
19-Nov,10,0,USD,TRUE,FALSE,2,0,"Alpine, Utah"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Omaha, Nebraska"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Dallas, Texas"
19-Nov,0,0,USD,FALSE,FALSE,-99,-99,None
19-Nov,7,1,USD,TRUE,FALSE,1,0,None
19-Nov,3,0,USD,TRUE,FALSE,0,0,None
19-Nov,15,2,USD,TRUE,FALSE,0,0,None
19-Nov,11,1,USD,TRUE,FALSE,0,0,"Texas, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,7,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Lincoln, Nebraska"
19-Nov,5,2,USD,TRUE,FALSE,0,0,"Portland, Oregon"
19-Nov,2,0,USD,TRUE,FALSE,0,0,"San Francisco, California"
19-Nov,23,0,USD,TRUE,TRUE,0,0,"Longmont, Colorado"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Alexis, North Carolina"
19-Nov,0,0,AUD,FALSE,FALSE,1,1,None
19-Nov,24,1,USD,TRUE,TRUE,2,0,United States
19-Nov,3,0,GBP,FALSE,FALSE,0,0,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,15,0,CAD,FALSE,FALSE,0,0,None
19-Nov,34,0,USD,FALSE,FALSE,0,0,"Odesa, Ukraine"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,7,0,EUR,FALSE,FALSE,0,0,None
19-Nov,14,2,USD,FALSE,FALSE,0,0,"Odesa, Ukraine"
19-Nov,0,0,EUR,FALSE,FALSE,0,0,None
19-Nov,2,0,EUR,FALSE,TRUE,0,0,None
19-Nov,4,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,0,USD,TRUE,FALSE,0,0,"Maryland, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Mountain View, California"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Ohio, United States"
19-Nov,13,1,USD,TRUE,FALSE,0,0,"Plymouth, Massachusetts"
19-Dec,11,0,USD,TRUE,FALSE,0,0,"Los Angeles, California"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,5,2,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,"Saguenay, Canada"
19-Nov,39,0,GBP,FALSE,FALSE,0,0,"London, United Kingdom"
19-Nov,2,0,EUR,FALSE,FALSE,0,0,None
19-Nov,2,0,GBP,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,TRUE,-99,-99,None
19-Nov,3,0,USD,TRUE,FALSE,0,0,"Denver, Colorado"
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Glendale, California"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,16,4,USD,TRUE,TRUE,0,0,None
19-Nov,4,0,EUR,FALSE,FALSE,0,0,"Madrid, Spain"
19-Nov,16,2,USD,TRUE,TRUE,2,0,"New York, United States"
19-Nov,10,0,USD,TRUE,TRUE,0,0,None
19-Nov,15,0,EUR,FALSE,TRUE,1,0,"Zaragoza, Spain"
19-Nov,5,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,"North Andover, Massachusetts"
19-Nov,12,0,GBP,FALSE,FALSE,0,0,"London, United Kingdom"
19-Nov,4,4,USD,TRUE,FALSE,0,0,"Conway, Arkansas"
19-Nov,5,0,EUR,FALSE,TRUE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,2,0,EUR,FALSE,FALSE,0,0,"Hohen Neuendorf, Germany"
19-Nov,2,1,USD,TRUE,TRUE,1,0,None
19-Nov,3,0,USD,FALSE,FALSE,4,1,Israel
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Nov,2,0,EUR,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,TRUE,0,0,"Mooringsport, Louisiana"
19-Nov,18,1,EUR,FALSE,TRUE,4,0,None
19-Nov,15,0,USD,TRUE,FALSE,4,1,None
19-Nov,5,0,USD,TRUE,FALSE,2,0,"Jacksonville, Florida"
19-Nov,5,0,EUR,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,16,0,USD,TRUE,FALSE,3,0,None
19-Nov,5,0,GBP,FALSE,FALSE,0,0,"Wales, United Kingdom"
19-Nov,25,0,USD,TRUE,TRUE,0,0,"Juneau, Alaska"
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,3,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,9,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,0,EUR,FALSE,FALSE,0,0,"Budapest, Hungary"
19-Nov,17,1,USD,TRUE,FALSE,0,0,"Wichita, Kansas"
19-Nov,5,0,EUR,FALSE,FALSE,0,0,None
19-Nov,1,1,USD,TRUE,FALSE,2,0,None
19-Nov,2,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,1,USD,TRUE,FALSE,1,0,None
19-Nov,0,1,USD,FALSE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,10,0,USD,TRUE,FALSE,0,0,None
19-Nov,6,1,USD,TRUE,FALSE,0,0,"Atlanta, Georgia"
19-Nov,69,11,USD,FALSE,FALSE,9,0,"Kursk, Russia"
19-Nov,1,0,USD,TRUE,FALSE,2,0,None
19-Nov,3,0,USD,TRUE,FALSE,1,0,None
19-Nov,1,1,USD,TRUE,FALSE,0,0,"Waynesville, Ohio"
19-Nov,7,0,EUR,FALSE,FALSE,0,0,None
19-Nov,10,2,USD,TRUE,FALSE,0,0,"Asheville, North Carolina"
19-Nov,1,0,USD,TRUE,FALSE,2,0,None
19-Nov,3,0,USD,TRUE,FALSE,1,0,None
19-Nov,1,1,USD,TRUE,FALSE,0,0,"Waynesville, Ohio"
19-Nov,7,0,EUR,FALSE,FALSE,0,0,None
19-Nov,10,2,USD,TRUE,FALSE,0,0,"Asheville, North Carolina"
19-Nov,2,0,EUR,FALSE,FALSE,0,0,"Coutances, France"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,USD,TRUE,FALSE,0,0,"Raleigh, North Carolina"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Wheatfield, Indiana"
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Springfield, Missouri"
19-Nov,4,0,USD,FALSE,FALSE,0,0,"Penza, Russia"
19-Nov,16,6,USD,TRUE,FALSE,13,0,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,10,1,GBP,FALSE,FALSE,20,0,None
19-Nov,5,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,1,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,GBP,FALSE,TRUE,1,0,None
19-Nov,3,0,EUR,FALSE,TRUE,0,0,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,GBP,FALSE,FALSE,0,0,"Waterlooville, United Kingdom"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,EUR,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,"Guildford, United Kingdom"
19-Nov,2,1,USD,TRUE,TRUE,1,0,"Phoenix, Arizona"
19-Nov,14,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,9,8,GBP,FALSE,FALSE,12,2,"Dundee, United Kingdom"
19-Nov,9,0,EUR,FALSE,FALSE,0,0,None
19-Nov,3,0,USD,TRUE,FALSE,0,0,"Jones, Oklahoma"
19-Nov,12,2,EUR,FALSE,FALSE,0,0,None
19-Dec,2,1,USD,FALSE,FALSE,0,0,None
19-Nov,4,0,CAD,FALSE,FALSE,0,0,"Toronto, Canada"
19-Nov,3,2,EUR,FALSE,TRUE,3,0,"Cologne, Germany"
19-Nov,1,0,GBP,FALSE,TRUE,0,0,"Marlow, United Kingdom"
19-Nov,5,2,USD,TRUE,FALSE,3,0,None
19-Nov,1,0,USD,TRUE,FALSE,2,0,"Lancaster, California"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,7,0,USD,TRUE,TRUE,1,0,"Miami, Florida"
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,0,4,USD,TRUE,FALSE,-99,-99,None
19-Nov,8,0,EUR,FALSE,TRUE,0,0,"Barcelona, Spain"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Phoenix, Arizona"
19-Nov,7,0,USD,TRUE,FALSE,0,0,None
19-Nov,570,3,USD,TRUE,TRUE,28,0,"Las Vegas, Nevada"
19-Dec,2,0,GBP,FALSE,FALSE,0,0,None
19-Nov,2,0,USD,FALSE,FALSE,0,0,None
19-Nov,3,0,CAD,FALSE,FALSE,0,0,"Toronto, Canada"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,FALSE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Cleveland, Ohio"
19-Nov,25,1,USD,TRUE,FALSE,0,0,"Michigan, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Burnsville, Minnesota"
19-Nov,13,0,GBP,FALSE,FALSE,0,0,None
19-Nov,2,1,USD,TRUE,FALSE,1,0,"Milwaukee, Wisconsin"
19-Nov,15,2,EUR,FALSE,FALSE,6,4,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,5,2,GBP,FALSE,FALSE,2,0,"London, United Kingdom"
19-Nov,9,0,USD,TRUE,TRUE,0,0,None
19-Nov,2,0,EUR,FALSE,FALSE,0,0,"Mattersburg, Austria"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,EUR,FALSE,FALSE,0,0,None
19-Nov,3,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,3,1,GBP,FALSE,FALSE,1,0,United Kingdom
19-Nov,2,1,USD,TRUE,TRUE,0,0,"Bainbridge Island, Washington"
19-Nov,52,4,USD,TRUE,FALSE,7,0,"Louisville, Kentucky"
19-Nov,0,0,EUR,TRUE,FALSE,-99,-99,None
19-Nov,12,4,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Chicago, Illinois"
19-Nov,1,0,USD,FALSE,FALSE,0,0,"Istanbul, Turkey"
19-Nov,5,0,USD,FALSE,TRUE,0,0,"Vinnytsia, Ukraine"
19-Nov,13,0,USD,TRUE,FALSE,0,0,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,"Eau Claire, Wisconsin"
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,FALSE,TRUE,0,0,"Istanbul, Turkey"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,FALSE,FALSE,-99,-99,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,"London, United Kingdom"
19-Dec,6,2,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,16,0,EUR,FALSE,FALSE,0,0,None
19-Nov,6,0,EUR,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Austin, Texas"
19-Nov,8,0,EUR,FALSE,TRUE,0,0,"Porto, Portugal"
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,5,0,EUR,FALSE,FALSE,0,0,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,"Carson City, Nevada"
19-Nov,3,0,USD,TRUE,FALSE,0,0,"Sugar Land, Texas"
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,5,0,EUR,FALSE,FALSE,0,0,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,"Carson City, Nevada"
19-Nov,3,0,USD,TRUE,FALSE,0,0,"Sugar Land, Texas"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,GBP,FALSE,FALSE,0,0,None
19-Nov,5,0,CAD,FALSE,FALSE,0,0,None
19-Nov,2,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"New York, United States"
19-Nov,14,1,USD,FALSE,FALSE,0,0,"Ufa, Russia"
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
15-Apr,0,0,USD,FALSE,FALSE,0,0,None
19-Nov,4,0,EUR,FALSE,FALSE,0,0,"Charleroi, Belgium"
19-Dec,1,1,USD,TRUE,FALSE,0,0,"Miami, Florida"
19-Dec,2,0,CAD,FALSE,FALSE,0,0,"Surrey, Canada"
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Haslett, Michigan"
19-Nov,33,4,GBP,FALSE,FALSE,13,0,"Cardiff, United Kingdom"
19-Nov,1,0,GBP,FALSE,FALSE,0,0,"Redhill, United Kingdom"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Tucson, Arizona"
19-Nov,21,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,3,1,USD,TRUE,FALSE,0,0,"Seattle, Washington"
19-Nov,13,3,USD,TRUE,TRUE,1,0,"New Jersey, United States"
19-Nov,2,0,USD,TRUE,FALSE,0,0,"New York, United States"
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,4,2,USD,TRUE,FALSE,0,0,None
19-Nov,6,0,GBP,FALSE,FALSE,0,0,"Leicester, United Kingdom"
19-Nov,2,0,EUR,FALSE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,10,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,2,0,"Iron Mountain, Michigan"
19-Dec,15,0,GBP,FALSE,FALSE,0,0,"Birmingham, United Kingdom"
19-Nov,9,1,CAD,FALSE,FALSE,0,0,None
19-Nov,21,2,USD,TRUE,FALSE,0,0,"Knoxville, Tennessee"
19-Dec,9,5,USD,TRUE,TRUE,6,0,"Oakland, California"
19-Nov,4,1,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,EUR,FALSE,TRUE,0,0,None
19-Nov,6,1,USD,TRUE,FALSE,0,0,None
19-Dec,1,0,USD,FALSE,FALSE,0,0,"Aguada, Puerto Rico"
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,0,0,GBP,FALSE,FALSE,0,0,None
19-Nov,6,1,USD,TRUE,FALSE,0,0,"New Castle, Pennsylvania"
19-Nov,2,0,USD,TRUE,FALSE,0,0,"Melbourne, Florida"
19-Nov,5,1,USD,TRUE,FALSE,0,0,None
19-Dec,1,1,USD,TRUE,FALSE,0,0,"Delafield, Wisconsin"
19-Nov,4,2,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"San Antonio, Texas"
19-Nov,22,1,USD,FALSE,FALSE,0,0,"Rio de Janeiro, Brazil"
19-Nov,12,3,USD,TRUE,FALSE,1,0,None
19-Nov,3,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,6,0,CAD,FALSE,FALSE,0,0,None
19-Nov,3,1,USD,TRUE,FALSE,1,0,"Rhinelander, Wisconsin"
19-Nov,23,0,USD,TRUE,FALSE,0,0,"Arlington Heights, Illinois"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Rockville, Maryland"
19-Nov,1,2,USD,FALSE,FALSE,0,0,None
19-Nov,2,0,GBP,FALSE,FALSE,0,0,"Flint, United Kingdom"
19-Nov,34,3,USD,TRUE,TRUE,12,1,"Fort Wayne, Indiana"
19-Nov,8,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,5,0,USD,TRUE,FALSE,0,0,None
19-Nov,5,2,USD,TRUE,FALSE,3,0,"Brooklyn, New York"
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,2,2,USD,TRUE,FALSE,0,0,"Baltimore, Maryland"
19-Nov,11,5,USD,TRUE,TRUE,2,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,"Burton-on-Trent, United Kingdom"
19-Nov,16,2,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,CHF,FALSE,FALSE,0,0,"Rikon / Schöntal, Switzerland"
19-Nov,4,2,USD,TRUE,FALSE,0,0,"New York, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,"Tulsa, Oklahoma"
19-Nov,60,0,EUR,FALSE,FALSE,0,0,None
19-Nov,11,7,USD,TRUE,FALSE,2,0,"Bozeman, Montana"
19-Nov,3,0,EUR,FALSE,FALSE,0,0,None
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,"Nashville, Tennessee"
19-Nov,20,2,USD,TRUE,FALSE,3,0,"Seattle, Washington"
19-Nov,0,0,USD,TRUE,FALSE,4,0,None
19-Nov,3,0,EUR,FALSE,FALSE,0,0,"Ulm, Germany"
19-Nov,13,1,USD,TRUE,FALSE,1,0,None
19-Nov,18,4,USD,TRUE,FALSE,2,0,None
19-Nov,5,3,USD,TRUE,FALSE,4,0,None
19-Nov,5,1,USD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Atlanta, Georgia"
19-Nov,16,3,USD,TRUE,FALSE,0,0,"Sturgis, Michigan"
19-Dec,20,1,USD,TRUE,FALSE,0,0,"San Antonio, Texas"
19-Nov,0,0,EUR,FALSE,FALSE,-99,-99,None
19-Nov,4,2,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,EUR,FALSE,FALSE,0,0,China
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Billings Metropolitan Area, Montana"
19-Dec,20,1,USD,TRUE,FALSE,0,0,"San Antonio, Texas"
19-Nov,0,0,EUR,FALSE,FALSE,-99,-99,None
19-Nov,4,2,USD,TRUE,FALSE,0,0,None
19-Nov,3,0,EUR,FALSE,FALSE,0,0,China
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Billings Metropolitan Area, Montana"
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Dec,4,1,USD,TRUE,FALSE,0,0,None
19-Dec,5,1,USD,TRUE,FALSE,0,0,"Seabrook, South Carolina"
19-Nov,13,5,USD,TRUE,TRUE,2,0,"West Hartford, Connecticut"
19-Nov,16,3,USD,TRUE,TRUE,19,0,None
19-Nov,6,0,GBP,FALSE,FALSE,1,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,3,1,USD,TRUE,TRUE,0,0,None
19-Dec,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,1,1,USD,TRUE,FALSE,0,0,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,"Arizona, United States"
19-Nov,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,30,1,USD,TRUE,FALSE,0,0,"Morton, Washington"
19-Nov,4,1,GBP,FALSE,FALSE,0,0,"Stourport-on-Severn, United Kingdom"
19-Nov,0,0,USD,FALSE,FALSE,-99,-99,None
19-Dec,0,0,USD,TRUE,FALSE,0,0,None
19-Nov,24,2,USD,TRUE,FALSE,0,0,"California, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,2,USD,TRUE,FALSE,1,0,"Bellingham, Washington"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,TRUE,0,0,None
19-Nov,31,0,USD,TRUE,FALSE,1,0,"Texas, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,"Torrance, California"
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,3,3,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,FALSE,FALSE,0,0,None
19-Nov,2,0,EUR,FALSE,FALSE,0,0,None
19-Nov,21,3,GBP,FALSE,FALSE,11,0,"Exeter, United Kingdom"
19-Nov,3,1,USD,TRUE,FALSE,0,0,None
19-Nov,4,2,USD,FALSE,FALSE,1,0,"Cape Town, South Africa"
19-Nov,7,2,USD,TRUE,TRUE,1,0,"California, United States"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,None
19-Dec,5,1,USD,FALSE,FALSE,0,0,None
19-Nov,2,0,EUR,FALSE,FALSE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,0,0,"Albuquerque, New Mexico"
19-Nov,0,0,CAD,FALSE,FALSE,0,0,None
19-Nov,9,0,GBP,FALSE,FALSE,5,0,"Plymouth, United Kingdom"
19-Nov,1,0,CAD,FALSE,FALSE,0,0,None
19-Nov,1,0,EUR,FALSE,FALSE,0,0,"Delft, The Netherlands"
19-Nov,1,1,GBP,FALSE,FALSE,0,0,None
19-Nov,4,1,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,GBP,FALSE,FALSE,1,0,None
19-Nov,3,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,FALSE,FALSE,0,0,"Kyiv City, Ukraine"
19-Nov,7,0,CAD,FALSE,FALSE,0,0,"Trois-Rivières, Canada"
19-Nov,2,0,GBP,FALSE,FALSE,0,0,None
19-Nov,17,0,USD,TRUE,FALSE,1,0,"Charlotte, North Carolina"
19-Nov,4,1,USD,TRUE,FALSE,0,0,"Philadelphia, Pennsylvania"
19-Nov,0,0,GBP,FALSE,FALSE,0,0,None
19-Nov,4,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,16,1,USD,FALSE,TRUE,1,0,"Faridabad, India"
19-Nov,7,0,USD,TRUE,TRUE,0,0,None
19-Nov,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,1,1,GBP,FALSE,FALSE,5,0,"Burnham-on-Sea, United Kingdom"
19-Nov,4,0,USD,TRUE,FALSE,0,0,"West Jordan, Utah"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,5,USD,TRUE,FALSE,6,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,4,0,USD,TRUE,FALSE,0,0,None
19-Nov,16,4,USD,TRUE,FALSE,3,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,0,0,USD,TRUE,FALSE,-99,-99,None
19-Nov,4,0,USD,TRUE,FALSE,0,0,"Brooklyn, New York"
19-Nov,0,0,USD,TRUE,FALSE,0,0,"Allison Park, Pennsylvania"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Dec,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,7,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,3,GBP,FALSE,FALSE,3,0,None
19-Nov,1,0,GBP,FALSE,FALSE,0,0,None
19-Nov,1,0,EUR,FALSE,FALSE,0,0,"Giaveno, Italy"
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,1,0,USD,TRUE,FALSE,0,0,None
19-Nov,2,0,EUR,FALSE,FALSE,0,0,None
19-Nov,9,0,USD,TRUE,TRUE,0,0,None
19-Nov,1,0,CAD,FALSE,FALSE,0,0,"Toronto, Canada"
19-Nov,21,0,USD,TRUE,FALSE,0,0,None
19-Nov,11,0,USD,TRUE,FALSE,2,0,None
19-Nov,2,0,GBP,FALSE,FALSE,0,0,"Peterborough, United Kingdom"
19-Nov,1,0,EUR,FALSE,FALSE,0,0,None
19-Nov,0,0,EUR,FALSE,FALSE,-99,-99,None
19-Nov,2,1,EUR,FALSE,FALSE,0,0,"Amsterdam, The Netherlands"
